village_code,village,village_tamil,gram_panchayat,block,taluk,district,district_code,taluk_code,block_code,pincode,pincode_confidence,pincode_match_level
630535,Kathiavadi,,Kathiyavadi,ARCOT,Wallajah,Ranipet,731,5714,6436,632517,block_inferred,medium
630530,Katteri,,Bagaveli,WALAJAPET,Wallajah,Ranipet,731,5714,6452,636902,name_match,high
630538,Kilkuppam,,Kilkuppam,ARCOT,Wallajah,Ranipet,731,5714,6436,606705,name_match_multi,good
630522,Kilminnal,,Kilminnal,ARCOT,Wallajah,Ranipet,731,5714,6436,632517,name_match,high
630543,Kilminnal R.F.,,Kilminnal,ARCOT,Wallajah,Ranipet,731,5714,6436,632512,gp_inferred,good
630478,Kondakuppam,,Kondakuppam,WALAJAPET,Wallajah,Ranipet,731,5714,6452,632520,name_match,high
630539,Koorambadi,,Koorambadi,ARCOT,Wallajah,Ranipet,731,5714,6436,632517,block_inferred,medium
630493,Lalapettai,,Lalapet,WALAJAPET,Wallajah,Ranipet,731,5714,6452,635710,name_match,high
630511,Maniyambattu,,Maniyambattu,WALAJAPET,Wallajah,Ranipet,731,5714,6452,632513,block_inferred,medium
630512,Manthangal,,Manthangal,WALAJAPET,Wallajah,Ranipet,731,5714,6452,632404,taluk_match,high
630490,Marudampakkam,,Marudambakkam,WALAJAPET,Wallajah,Ranipet,731,5714,6452,632513,block_inferred,medium
630524,Melakuppam,,Melakuppam,ARCOT,Wallajah,Ranipet,731,5714,6436,607802,name_match_multi,good
630494,Mukundarayapuram,,Mukundarayapuram,WALAJAPET,Wallajah,Ranipet,731,5714,6452,632405,name_match,high
630515,Musiri,,Musiri,WALAJAPET,Wallajah,Ranipet,731,5714,6452,621211,name_match_multi,good
630526,Nandiyalam,,Nandhiyalam,ARCOT,Wallajah,Ranipet,731,5714,6436,632517,name_match,high
933951,Narasingapuram,,,,Wallajah,Ranipet,731,5714,,606902,name_match_multi,good
630546,Narasingapuram (CT),,Narasingapuram,WALAJAPET,Wallajah,Ranipet,731,5714,6452,606902,name_match_multi,good
933952,Navlock Garden,,,,Wallajah,Ranipet,731,5714,,610201,gp_inferred,good
630549,Navlock Garden (CT),,Nowlock,WALAJAPET,Wallajah,Ranipet,731,5714,6452,632513,block_inferred,medium
630507,Padiyampakkam,,Padiyambakkam,WALAJAPET,Wallajah,Ranipet,731,5714,6452,632513,block_inferred,medium
630477,Palleri,,Palleri,WALAJAPET,Wallajah,Ranipet,731,5714,6452,632513,block_inferred,medium
630513,Pinji,,Manthangal,WALAJAPET,Wallajah,Ranipet,731,5714,6452,632404,gp_inferred,good
630532,Poondi,,Poondi,WALAJAPET,Wallajah,Ranipet,731,5714,6452,602023,name_match_multi,good
630544,Punganur R.F,,Punganur,TIMIRI,Wallajah,Ranipet,731,5714,6449,632507,gp_inferred,good
933944,Rasathpuram,,,,Wallajah,Ranipet,731,5714,,610201,gp_inferred,good
630540,Sathambakkam,,Sathambakkam,WALAJAPET,Wallajah,Ranipet,731,5714,6452,632513,name_match_multi,good
630510,Sengadu,,Mottur,WALAJAPET,Wallajah,Ranipet,731,5714,6452,602002,name_match_multi,good
630492,Sikarajapuram,,Seekarajapuram,WALAJAPET,Wallajah,Ranipet,731,5714,6452,632513,block_inferred,medium
630517,Sumaithangi,,Sumaithangi,WALAJAPET,Wallajah,Ranipet,731,5714,6452,632508,name_match,high
630534,Thalanur,,Thazhanur,ARCOT,Wallajah,Ranipet,731,5714,6436,632517,block_inferred,medium
933942,Thandalam,,,,Wallajah,Ranipet,731,5714,,600128,name_match_multi,good
630521,Thengal,,Thengal,WALAJAPET,Wallajah,Ranipet,731,5714,6452,632404,name_match_multi,good
630519,Thenkadappanthangal,,Thenkadappanthangal,WALAJAPET,Wallajah,Ranipet,731,5714,6452,632513,block_inferred,medium
630525,Thimmanacherikuppam,,Melakuppam,ARCOT,Wallajah,Ranipet,731,5714,6436,607802,gp_inferred,good
630533,Thirumalaicheri,,Thirumalaicheri,WALAJAPET,Wallajah,Ranipet,731,5714,6452,632513,block_inferred,medium
630541,Thiruparkadal,,Thiruparkadal,WALAJAPET,Wallajah,Ranipet,731,5714,6452,632508,name_match,high
630468,Thiruvalamplantation (R.F),,Seekarajapuram,WALAJAPET,Wallajah,Ranipet,731,5714,6452,632513,block_inferred,medium
933945,Vadagal,,,,Wallajah,Ranipet,731,5714,,610201,gp_inferred,good
630516,Valluvambakkam,,Valluvambakkam,WALAJAPET,Wallajah,Ranipet,731,5714,6452,632513,name_match,high
933953,Vanapadi,,,,Wallajah,Ranipet,731,5714,,632404,name_match,high
630548,Vanapadi (CT),,Vanapady,WALAJAPET,Wallajah,Ranipet,731,5714,6452,632404,name_match,high
630550,Vannivedu (OG),,Vannivedu,WALAJAPET,Wallajah,Ranipet,731,5714,6452,632513,name_match,high
630545,Vannivedu RF,,Vannivedu,WALAJAPET,Wallajah,Ranipet,731,5714,6452,632513,gp_inferred,good
630476,Vasur,,Vasur,WALAJAPET,Wallajah,Ranipet,731,5714,6452,606803,name_match_multi,good
630527,Veppur,,Vepoor,ARCOT,Wallajah,Ranipet,731,5714,6436,606304,name_match_multi,good
933946,Visharam,,,,Wallajah,Ranipet,731,5714,,610201,gp_inferred,good
933947,Wallajah,,,,Wallajah,Ranipet,731,5714,,610201,gp_inferred,good
634270,Akkichettipalayam,,AKKICHETTIPALAYAM,ATTUR,Attur,SALEM,584,5743,6288,636141,block_inferred,medium
634257,Alagapuram,,KOTHAMPADI,ATTUR,Attur,SALEM,584,5743,6288,608901,name_match_multi,good
634267,Ammampalayam,,AMMAMPALAYAM,ATTUR,Attur,SALEM,584,5743,6288,636141,name_match,high
634258,Appamasamudram,,APPAMASAMUDRAM,ATTUR,Attur,SALEM,584,5743,6288,636108,name_match,high
634311,Arasanatham,,ARASANATHAM,ATTUR,Attur,SALEM,584,5743,6288,636107,name_match_multi,good
634317,Aruna RF,,C.K.Hills Therkku Nadu,PEDDANAICKENPALAYAM,Attur,SALEM,584,5743,6300,636138,block_inferred,medium
634256,Attavanai Kothambadi,,KOTHAMPADI,ATTUR,Attur,SALEM,584,5743,6288,608901,gp_inferred,good
933779,Attur,,,,Attur,SALEM,584,5743,,604307,name_match_multi,good
634286,Chockkanathapuram,,CHOKKANATHAPURAM,ATTUR,Attur,SALEM,584,5743,6288,636141,block_inferred,medium
634285,Echampatty,,EACHAMPATTY,ATTUR,Attur,SALEM,584,5743,6288,636141,block_inferred,medium
634325,Jadayagoundanslopes RF,,KALLANATHAM,ATTUR,Attur,SALEM,584,5743,6288,636141,gp_inferred,good
634255,Jarikothambadi,,KOTHAMPADI,ATTUR,Attur,SALEM,584,5743,6288,608901,gp_inferred,good
634268,Kallanatham,,KALLANATHAM,ATTUR,Attur,SALEM,584,5743,6288,636141,name_match,high
634253,Kalpaganur,,KALPAGANUR,ATTUR,Attur,SALEM,584,5743,6288,636109,name_match,high
932947,Keeripatti,,,,Attur,SALEM,584,5743,,636107,taluk_match,high
931890,Lakshmanasamudram,,,,Attur,SALEM,584,5743,,636108,gp_inferred,good
634284,MalliakKarai,,MALLIAKARAI,ATTUR,Attur,SALEM,584,5743,6288,636141,block_inferred,medium
634307,Manjini,,MANJINI,ATTUR,Attur,SALEM,584,5743,6288,636141,name_match,high
634321,Mannur RF,,P.K.Hills Meelnadu,PEDDANAICKENPALAYAM,Attur,SALEM,584,5743,6300,636138,gp_inferred,good
931893,Mullaivadi,,,,Attur,SALEM,584,5743,,636108,gp_inferred,good
634260,Muttal,,KALLANATHAM,ATTUR,Attur,SALEM,584,5743,6288,636141,gp_inferred,good
634322,Nagalur RF,,P.K.Hills Keelnadu,PEDDANAICKENPALAYAM,Attur,SALEM,584,5743,6300,604403,gp_inferred,good
932950,Narasingapuram,,,,Attur,SALEM,584,5743,,636108,taluk_match,high
634309,Paithur North,,KOOLAMEDU,ATTUR,Attur,SALEM,584,5743,6288,636141,block_inferred,medium
634326,Paithur RF,,PAITHUR,ATTUR,Attur,SALEM,584,5743,6288,636141,block_inferred,medium
931888,Paithur(South),,,,Attur,SALEM,584,5743,,636141,name_match,high
634323,Pattimedu Extension RF,,P.K.Hills Keelnadu,PEDDANAICKENPALAYAM,Attur,SALEM,584,5743,6300,604403,gp_inferred,good
634324,Pattimedu RF,,P.K.Hills Keelnadu,PEDDANAICKENPALAYAM,Attur,SALEM,584,5743,6300,604403,gp_inferred,good
634308,Pungavadi,,PUNGAVADI,ATTUR,Attur,SALEM,584,5743,6288,636141,name_match,high
931889,Ramanaickenpalayam(South),,,,Attur,SALEM,584,5743,,636108,name_match,high
634243,Ramanayakkampalayam North,,RAMANAICKENPALAYAM,ATTUR,Attur,SALEM,584,5743,6288,636141,block_inferred,medium
634310,Seeliampatty,,SEELIAMPATTY,ATTUR,Attur,SALEM,584,5743,6288,636141,block_inferred,medium
634287,Thandavarayapuram,,THANDAVARAYAPURAM,ATTUR,Attur,SALEM,584,5743,6288,636108,name_match,high
634269,Thenmangudipalayam,,THENNAKUDIPALAYAM,ATTUR,Attur,SALEM,584,5743,6288,636141,block_inferred,medium
634318,Thirthagiri RF,,C.K.Hills Vadakku Nadu,PEDDANAICKENPALAYAM,Attur,SALEM,584,5743,6300,636138,block_inferred,medium
634288,Thulukkanur,,THULUKANUR,ATTUR,Attur,SALEM,584,5743,6288,636141,block_inferred,medium
634319,Tumbal Extension RF,,Thumbal,PEDDANAICKENPALAYAM,Attur,SALEM,584,5743,6300,636138,block_inferred,medium
634320,Tumbal RF,,Thumbal,PEDDANAICKENPALAYAM,Attur,SALEM,584,5743,6300,636138,block_inferred,medium
931897,Udayampatti,,,,Attur,SALEM,584,5743,,636108,gp_inferred,good
634289,Valayamadevi,,VALAIYAMADEVI,ATTUR,Attur,SALEM,584,5743,6288,608704,name_match_multi,good
931797,Aavaniperur(West),ஆவணிபேரூர் மேற்கு,,,Edappadi,SALEM,584,5738,,636108,gp_inferred,good
633895,Adaiyur,,ADAIYUR,IDAPPADI,Edappadi,SALEM,584,5738,6291,606604,name_match_multi,good
633905,Avaniperur(East),,AVANIPERUR EAST,IDAPPADI,Edappadi,SALEM,584,5738,6291,637101,block_inferred,medium
633906,Chettimankurichi,,CHETTIMANKURICHI,IDAPPADI,Edappadi,SALEM,584,5738,6291,637101,name_match,high
931798,Chinnamanali,சின்னமணலி,,,Edappadi,SALEM,584,5738,,637410,name_match,high
633907,Chittur Bit 1,,CHITTOOR,IDAPPADI,Edappadi,SALEM,584,5738,6291,637101,block_inferred,medium
931917,Chittur bit2,,,,Edappadi,SALEM,584,5738,,636108,gp_inferred,good
633902,Dadapuram,,DADHAPURAM,IDAPPADI,Edappadi,SALEM,584,5738,6291,604207,name_match_multi,good
933786,Edappadi,,,,Edappadi,SALEM,584,5738,,636105,name_match,high
633911,Erumaipatti,,ERUMAIPATTI,KONGANAPURAM,Edappadi,SALEM,584,5738,6294,637102,name_match,high
633896,Irupali,,IRUPPALI,IDAPPADI,Edappadi,SALEM,584,5738,6291,637101,block_inferred,medium
633899,Kachchippalli,,KATCHUPALLI,KONGANAPURAM,Edappadi,SALEM,584,5738,6294,637102,block_inferred,medium
633901,Konasamudram,,KONASAMUDRAM,KONGANAPURAM,Edappadi,SALEM,584,5738,6294,631202,name_match_multi,good
933029,Konganapuram,,,,Edappadi,SALEM,584,5738,,637102,name_match,high
633900,Koranampatti,,KORANAMPATTI,KONGANAPURAM,Edappadi,SALEM,584,5738,6294,637102,name_match,high
633910,Kurumbapatti,,KURUMBAPATTI,KONGANAPURAM,Edappadi,SALEM,584,5738,6294,637105,name_match,high
633908,Nedungulam,,NEDUNGULAM,IDAPPADI,Edappadi,SALEM,584,5738,6291,609403,name_match_multi,good
633894,Pakkanadu,,PAKKANADU,IDAPPADI,Edappadi,SALEM,584,5738,6291,636501,name_match,high
633913,Pakkanadu R.F.,,PAKKANADU,IDAPPADI,Edappadi,SALEM,584,5738,6291,636501,gp_inferred,good
933030,Poolampatti,,,,Edappadi,SALEM,584,5738,,637107,name_match,high
633903,Puduppalayam,,PUDUPALAYAM,KONGANAPURAM,Edappadi,SALEM,584,5738,6294,637102,block_inferred,medium
633897,Samudram,,SAMUDRAM,KONGANAPURAM,Edappadi,SALEM,584,5738,6294,636306,taluk_match,high
633912,Tangayur,,THANGAYUR,KONGANAPURAM,Edappadi,SALEM,584,5738,6294,637102,block_inferred,medium
633898,Vellalapuram,,VELLALAPURAM,KONGANAPURAM,Edappadi,SALEM,584,5738,6294,637102,block_inferred,medium
633909,Vellarivalli,,VELLARIVELLI,IDAPPADI,Edappadi,SALEM,584,5738,6291,637101,name_match,high
633904,Vembaneri,,VEMBANERI,IDAPPADI,Edappadi,SALEM,584,5738,6291,637105,name_match,high
634334,Anaiyampatty,,Anaiyampatty,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,636105,block_inferred,medium
634362,Attur Manmalai RF,,Manmalai,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,636110,gp_inferred,good
634351,Belur,,"95, Belur",GANGAVALLI,Gangavalli,SALEM,584,5744,6290,636104,name_match,high
634366,Belur RF,,"95, Belur",GANGAVALLI,Gangavalli,SALEM,584,5744,6290,636104,gp_inferred,good
932931,Gangavalli,,,,Gangavalli,SALEM,584,5744,,636105,taluk_match,high
634360,Gangavalli RF,,"74, Krishnapuram",GANGAVALLI,Gangavalli,SALEM,584,5744,6290,636105,gp_inferred,good
634347,Goodamalai,,Goodamalai,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,636105,block_inferred,medium
634339,Jangama Samudram,,Jangamasamudram,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,602002,gp_inferred,good
634335,Kadambur,,Kadambur,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,636105,taluk_match,high
634341,Kallipatty,,Jangamasamudram,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,602002,gp_inferred,good
634338,Kondayampalli,,Kondaiyampalli,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,636110,taluk_match,high
931804,Koneripatti,கோனேரிப்பட்டி,,,Gangavalli,SALEM,584,5744,,636113,name_match_multi,good
634348,Krishnapuram,,"74, Krishnapuram",GANGAVALLI,Gangavalli,SALEM,584,5744,6290,636105,taluk_match,high
634346,Manmalai,,Manmalai,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,636110,taluk_match,high
634345,Mudakkupatty,,Manmalai,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,636110,gp_inferred,good
634328,Naduvalur,,Naduvalur,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,636105,taluk_match,high
634337,Nagiampatty,,Nagiyampatti,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,636105,block_inferred,medium
634367,Nagoor RF,,Pachamalai,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,621110,gp_inferred,good
634327,Othiyathur,,Odhiyathur,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,636105,block_inferred,medium
634352,Pachamalai,,Pachamalai,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,621110,gp_inferred,good
634363,Periya Solai RF,,Pachamalai,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,621110,gp_inferred,good
634343,Pillaiyarmathi,,Jangamasamudram,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,602002,gp_inferred,good
634340,Sengadu,,Jangamasamudram,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,602002,name_match_multi,good
932934,Sentharapatti,,,,Gangavalli,SALEM,584,5744,,636108,gp_inferred,good
634342,Seradimulai,,Jangamasamudram,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,602002,gp_inferred,good
932937,Thammampatti,,,,Gangavalli,SALEM,584,5744,,636113,name_match,high
932940,Thedavur,,,,Gangavalli,SALEM,584,5744,,636116,name_match,high
634336,Ulipuram,,Ulipuram,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,636118,taluk_match,high
634344,Valacombai,,Jangamasamudram,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,602002,gp_inferred,good
634349,Valasakkalpatti,,"74, Krishnapuram",GANGAVALLI,Gangavalli,SALEM,584,5744,6290,636105,gp_inferred,good
634365,Vanjarai RF,,Pachamalai,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,621110,gp_inferred,good
634361,Vedambian RF,,"95, Belur",GANGAVALLI,Gangavalli,SALEM,584,5744,6290,636104,gp_inferred,good
634364,Vengamudi RF,,Pachamalai,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,621110,gp_inferred,good
634353,Veppadi,,Pachamalai,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,621110,taluk_match,high
634368,Veppadi R.F.,,Pachamalai,GANGAVALLI,Gangavalli,SALEM,584,5744,6290,621110,gp_inferred,good
634350,Veppanthattai,,"74, Krishnapuram",GANGAVALLI,Gangavalli,SALEM,584,5744,6290,621116,name_match,high
633811,Danishpet,,DANISHPET,KADAIYAMPATTY,Kadayampatti,SALEM,584,6619,6292,636354,name_match,high
633822,Darapuram,,DHARAPURAM,KADAIYAMPATTY,Kadayampatti,SALEM,584,6619,6292,636309,name_match,high
633813,Dasasamudram,,POOSARIPATTI,KADAIYAMPATTY,Kadayampatti,SALEM,584,6619,6292,621307,gp_inferred,good
633812,Deevattipatti,,DEEVATTIPATTI,KADAIYAMPATTY,Kadayampatti,SALEM,584,6619,6292,636351,name_match,high
633807,Elathur,,NADUPATTI,KADAIYAMPATTY,Kadayampatti,SALEM,584,6619,6292,606906,name_match_multi,good
633882,Elathur R.F.,,NADUPATTI,KADAIYAMPATTY,Kadayampatti,SALEM,584,6619,6292,606906,gp_inferred,good
633804,Gundikkal,,GUNDUKKAL,KADAIYAMPATTY,Kadayampatti,SALEM,584,6619,6292,636309,block_inferred,medium
931938,Kadayampatti North,காடயாம்பட்டி வடக்கு,,,Kadayampatti,SALEM,584,6619,,636108,gp_inferred,good
931942,Kadayampatti south,காடயாம்பட்டி தெற்கு,,,Kadayampatti,SALEM,584,6619,,636108,gp_inferred,good
633803,Kanavoipudur,,KANAVAIPUDUR,KADAIYAMPATTY,Kadayampatti,SALEM,584,6619,6292,636309,block_inferred,medium
633816,Kanjanayakanpatti,,KANJANAICKENPATTI,KADAIYAMPATTY,Kadayampatti,SALEM,584,6619,6292,636309,block_inferred,medium
633802,Kethunaickenpatty pudur,,KANAVAIPUDUR,KADAIYAMPATTY,Kadayampatti,SALEM,584,6619,6292,636309,block_inferred,medium
931928,Kongupatti North,கொங்குப்பட்டி வடக்கு,,,Kadayampatti,SALEM,584,6619,,636108,gp_inferred,good
633805,Kongupatti (SOUTH),,KONGUPATTI,KADAIYAMPATTY,Kadayampatti,SALEM,584,6619,6292,636305,name_match,high
633818,Kookuttapatti,,KOOKUTTAPATTI,KADAIYAMPATTY,Kadayampatti,SALEM,584,6619,6292,636309,block_inferred,medium
633815,Marakkottai,,KARUVALLI,KADAIYAMPATTY,Kadayampatti,SALEM,584,6619,6292,636309,block_inferred,medium
633806,Mookanur,,MOOKANUR,KADAIYAMPATTY,Kadayampatti,SALEM,584,6619,6292,606402,name_match,high
931926,Nachanampatti,நாச்சனம்பட்டி,,,Kadayampatti,SALEM,584,6619,,636108,gp_inferred,good
633808,Naduppatti,,NADUPATTI,KADAIYAMPATTY,Kadayampatti,SALEM,584,6619,6292,606906,gp_inferred,good
633810,Palappallikombai,,DANISHPET,KADAIYAMPATTY,Kadayampatti,SALEM,584,6619,6292,636354,gp_inferred,good
633817,Pannapatti,,PANNAPATTI,KADAIYAMPATTY,Kadayampatti,SALEM,584,6619,6292,636305,name_match,high
633814,Poosaripatti,,POOSARIPATTI,KADAIYAMPATTY,Kadayampatti,SALEM,584,6619,6292,621307,name_match_multi,good
633820,Pottipuram,,Pottipuram,OMALUR,Kadayampatti,SALEM,584,6619,6298,625528,name_match_multi,good
633800,Sekkarapatti,,VEPPILAI,KADAIYAMPATTY,Kadayampatti,SALEM,584,6619,6292,636309,block_inferred,medium
633823,Semmandapatti,,SEMMANDAPATTI,KADAIYAMPATTY,Kadayampatti,SALEM,584,6619,6292,636309,name_match,high
633821,Sikkanampatti,,Sikkanampatti,OMALUR,Kadayampatti,SALEM,584,6619,6298,636309,name_match,high
633824,Thathayampatti,,Thathiyampatti,OMALUR,Kadayampatti,SALEM,584,6619,6298,636309,block_inferred,medium
633819,Tumbipadi,,Thumbipadi,OMALUR,Kadayampatti,SALEM,584,6619,6298,636309,block_inferred,medium
633801,Veppilai,,VEPPILAI,KADAIYAMPATTY,Kadayampatti,SALEM,584,6619,6292,636309,block_inferred,medium
633768,Alamarathupatti,,ALAMARATHUPATTI,KOLATHUR,Mettur,SALEM,584,5736,6293,624303,name_match_multi,good
633764,Amaram,,Amaram,MECHERI,Mettur,SALEM,584,5736,6296,636451,taluk_match,high
633783,Aranganur,,Aranganoor,MECHERI,Mettur,SALEM,584,5736,6296,636451,taluk_match,high
633798,Avadattur (CT),,AVADATHUR,NANGAVALLI,Mettur,SALEM,584,5736,6297,636502,block_inferred,medium
633780,Banapuram,,Banapuram,MECHERI,Mettur,SALEM,584,5736,6296,636451,taluk_match,high
633763,Bukkampatti,,Bukkampatti,MECHERI,Mettur,SALEM,584,5736,6296,636451,taluk_match,high
633782,Chinnasattappadi,,Sathapadi,MECHERI,Mettur,SALEM,584,5736,6296,636451,block_inferred,medium
633787,Chinnasoragai,,CHINNASORAGAI,NANGAVALLI,Mettur,SALEM,584,5736,6297,636502,name_match,high
633789,Dasagappatti,,PERIYASORAGAI,NANGAVALLI,Mettur,SALEM,584,5736,6297,636502,block_inferred,medium
633799,Doramangalam (CT),,THORAMANGALAM,NANGAVALLI,Mettur,SALEM,584,5736,6297,636501,taluk_match,high
633757,Gonur East,,GONUR,NANGAVALLI,Mettur,SALEM,584,5736,6297,636502,block_inferred,medium
633794,Gonur R.F.,,GONUR,NANGAVALLI,Mettur,SALEM,584,5736,6297,636502,block_inferred,medium
933100,Gonur West,,,,Mettur,SALEM,584,5736,,636108,gp_inferred,good
633770,Kannamoochi,,KANNAMOOCHI,KOLATHUR,Mettur,SALEM,584,5736,6293,636303,taluk_match,high
633792,Karikkapatti,,KARIKKAPATTI,NANGAVALLI,Mettur,SALEM,584,5736,6297,636502,block_inferred,medium
633754,Kaveripuram North,,KARUNGALLUR,KOLATHUR,Mettur,SALEM,584,5736,6293,636303,block_inferred,medium
933065,Kaveripuram South,,,,Mettur,SALEM,584,5736,,636108,gp_inferred,good
933059,Kolathur,,,,Mettur,SALEM,584,5736,,636303,taluk_match,high
633775,Kolnaikenpatti,,KOLNAICKENPATTI,KOLATHUR,Mettur,SALEM,584,5736,6293,636303,block_inferred,medium
633758,Koonandiyur,,Koonandiyur,MECHERI,Mettur,SALEM,584,5736,6296,636458,taluk_match,high
633778,Koppam,,Koppampatti,MECHERI,Mettur,SALEM,584,5736,6296,621012,gp_inferred,good
633779,Koppampatti,,Koppampatti,MECHERI,Mettur,SALEM,584,5736,6296,621012,name_match_multi,good
633777,Kuttapatti,,Kuttapatti,MECHERI,Mettur,SALEM,584,5736,6296,636451,block_inferred,medium
633769,Lakkampatti,,LAKKAMPATTI,KOLATHUR,Mettur,SALEM,584,5736,6293,636303,block_inferred,medium
633760,Mallikundam,,Mallikundam,MECHERI,Mettur,SALEM,584,5736,6296,636458,taluk_match,high
633786,Mallikuttappatti,,CHINNASORAGAI,NANGAVALLI,Mettur,SALEM,584,5736,6297,636502,gp_inferred,good
633785,Manathal Nallakavundampatti,,M. N. Patti,MECHERI,Mettur,SALEM,584,5736,6296,636451,block_inferred,medium
933053,Mecheri,,,,Mettur,SALEM,584,5736,,636453,taluk_match,high
633765,M.Kalipatti,,M. Kalipatti,MECHERI,Mettur,SALEM,584,5736,6296,636453,taluk_match,high
633771,Moolakkadu,,MOOLAKKADU,KOLATHUR,Mettur,SALEM,584,5736,6293,636303,block_inferred,medium
933050,Nangavalli,,,,Mettur,SALEM,584,5736,,636454,taluk_match,high
633774,Navappatti,,NAVAPATTI,KOLATHUR,Mettur,SALEM,584,5736,6293,636303,block_inferred,medium
633784,Olaipatti,,Olaipatti,MECHERI,Mettur,SALEM,584,5736,6296,636455,name_match,high
633795,Pachapalli (R.F.),,KANNAMOOCHI,KOLATHUR,Mettur,SALEM,584,5736,6293,636303,gp_inferred,good
633773,Palamalai,,PALAMALAI,KOLATHUR,Mettur,SALEM,584,5736,6293,624101,name_match,high
633796,Palamalai (R.F.),,PALAMALAI,KOLATHUR,Mettur,SALEM,584,5736,6293,624101,name_match,high
633759,Pallipatti,,Pallipatti,MECHERI,Mettur,SALEM,584,5736,6296,636122,name_match,high
633781,Periyasattappadi,,Sathapadi,MECHERI,Mettur,SALEM,584,5736,6296,636451,block_inferred,medium
633788,Periyasoragai,,PERIYASORAGAI,NANGAVALLI,Mettur,SALEM,584,5736,6297,636502,block_inferred,medium
633766,Pottaneri,,Pottaneri,MECHERI,Mettur,SALEM,584,5736,6296,636453,taluk_match,high
931927,Pottaneri Nallakavundanpatti,,,,Mettur,SALEM,584,5736,,636108,gp_inferred,good
633772,Sampalli,,SAMPALLI,KOLATHUR,Mettur,SALEM,584,5736,6293,636303,block_inferred,medium
633755,Singiripatti,,SINGIRIPATTI,KOLATHUR,Mettur,SALEM,584,5736,6293,636303,taluk_match,high
633793,Solapadi R.F.,,GONUR,NANGAVALLI,Mettur,SALEM,584,5736,6297,636502,block_inferred,medium
633791,Soorappalli,,SURAPALLI,NANGAVALLI,Mettur,SALEM,584,5736,6297,636502,block_inferred,medium
633761,Thethigiripatti,,Thethigiripatti,MECHERI,Mettur,SALEM,584,5736,6296,636451,block_inferred,medium
633756,Thinnappatti,,DHINNAPATTI,KOLATHUR,Mettur,SALEM,584,5736,6293,636303,block_inferred,medium
633790,Vanavasi,,SANARAPATTI,NANGAVALLI,Mettur,SALEM,584,5736,6297,636457,taluk_match,high
633797,Vanavasi R.F.,,VEERAKKAL,NANGAVALLI,Mettur,SALEM,584,5736,6297,636454,gp_inferred,good
933045,Veerakalputhur,,,,Mettur,SALEM,584,5736,,636108,gp_inferred,good
633776,Veerakkal,,VEERAKKAL,NANGAVALLI,Mettur,SALEM,584,5736,6297,636454,taluk_match,high
633762,Vellar,,Vellar,MECHERI,Mettur,SALEM,584,5736,6296,636451,taluk_match,high
633767,Virudasampatti,,Virudhasampatti,MECHERI,Mettur,SALEM,584,5736,6296,636453,taluk_match,high
633872,Alagusamudram,,ALAGUSAMUDRAM,TARAMANGALAM,Omalur,SALEM,584,5737,6304,636502,block_inferred,medium
633843,Amarakundhi,,AMARAGUNDHI,TARAMANGALAM,Omalur,SALEM,584,5737,6304,636502,block_inferred,medium
932002,Anaikavundanpatti,,,,Omalur,SALEM,584,5737,,636108,gp_inferred,good
633864,Ariyampatti,,ARIYAMPATTI,TARAMANGALAM,Omalur,SALEM,584,5737,6304,636502,block_inferred,medium
633862,Arurpatti,,ARURPATTI,TARAMANGALAM,Omalur,SALEM,584,5737,6304,636502,taluk_match,high
633835,Balbakki,,Balbakki,OMALUR,Omalur,SALEM,584,5737,6298,636309,block_inferred,medium
633883,Bommiyampatti R.F.,,BOMMIYAMPATTI,KADAIYAMPATTY,Omalur,SALEM,584,5737,6292,636351,gp_inferred,good
633874,Chellapillaikuttai,,Nallagoundampatti,OMALUR,Omalur,SALEM,584,5737,6298,636304,taluk_match,high
633861,Chikkampatti,,Sikkampatty,OMALUR,Omalur,SALEM,584,5737,6298,636309,block_inferred,medium
932007,Dasavilakku South,,,,Omalur,SALEM,584,5737,,636108,gp_inferred,good
633870,Desavilakku North,,DESAVILAKKU,TARAMANGALAM,Omalur,SALEM,584,5737,6304,636502,block_inferred,medium
633866,Ellavampatti,,ELAVAMPATTI,TARAMANGALAM,Omalur,SALEM,584,5737,6304,636502,block_inferred,medium
